close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.906,0.592,0.698,0.782,2015-05-01
36.1984,10204805,0.908,0.6,0.696,0.782,2015-05-04
36.0129,11721254,0.906,0.624,0.688,0.786,2015-05-05
35.9333,11906874,0.902,0.624,0.688,0.786,2015-05-06
35.9687,13834747,0.906,0.618,0.69,0.784,2015-05-07
36.2161,11144434,0.906,0.618,0.69,0.784,2015-05-08
36.1808,10113526,0.908,0.636,0.684,0.784,2015-05-11
35.9598,12384499,0.906,0.608,0.694,0.782,2015-05-12
36.278,13183745,0.906,0.596,0.698,0.782,2015-05-13
36.6757,9960964,0.906,0.594,0.698,0.782,2015-05-14
36.6933,8479028,0.908,0.564,0.71,0.784,2015-05-15
36.5166,11511687,0.692,0.61,0.616,0.764,2015-05-18
36.5078,9071997,0.682,0.602,0.614,0.762,2015-05-19
36.5431,10965231,0.682,0.608,0.612,0.762,2015-05-20
36.4371,9270925,0.682,0.614,0.61,0.762,2015-05-21
36.4194,11909499,0.684,0.61,0.612,0.762,2015-05-22
36.225,15194348,0.684,0.598,0.616,0.764,2015-05-25
36.3398,9863138,0.684,0.598,0.616,0.764,2015-05-26
36.3575,9395168,0.686,0.588,0.62,0.764,2015-05-27
36.1984,19628649,0.686,0.572,0.626,0.764,2015-05-28
36.1808,12684052,0.694,0.592,0.622,0.766,2015-05-29
36.225,11878845,0.696,0.566,0.632,0.766,2015-06-01
36.1189,8153777,0.696,0.542,0.64,0.766,2015-06-02
35.8715,10145794,0.694,0.556,0.634,0.766,2015-06-03
35.4384,15975551,0.694,0.578,0.628,0.766,2015-06-04
35.4914,14339260,0.696,0.648,0.604,0.766,2015-06-05
35.5268,10772741,0.69,0.64,0.604,0.764,2015-06-08
35.6417,11979870,0.688,0.594,0.62,0.768,2015-06-09
35.7308,11944854,0.688,0.598,0.62,0.768,2015-06-10
35.606,15568577,0.688,0.59,0.622,0.768,2015-06-11
35.2763,11364793,0.686,0.598,0.618,0.768,2015-06-12
35.7129,12517410,0.686,0.594,0.62,0.766,2015-06-15
35.8822,13898422,0.686,0.594,0.62,0.768,2015-06-16
36.2208,16314590,0.686,0.584,0.624,0.768,2015-06-17
35.9981,23550571,0.692,0.596,0.62,0.766,2015-06-18
36.0694,8775913,0.692,0.602,0.62,0.77,2015-06-19
35.9803,11094928,0.692,0.59,0.626,0.774,2015-06-22
35.811,10385088,0.694,0.558,0.636,0.774,2015-06-23
35.6595,10607592,0.694,0.546,0.64,0.774,2015-06-24
35.6417,16215596,0.694,0.542,0.642,0.774,2015-06-25
35.107,15500771,0.69,0.542,0.64,0.772,2015-06-26
34.9556,14621325,0.692,0.536,0.642,0.772,2015-06-29
35.1961,11177431,0.692,0.538,0.642,0.772,2015-06-30
35.1872,8975923,0.688,0.574,0.628,0.768,2015-07-01
35.1249,10252593,0.688,0.608,0.616,0.768,2015-07-02
35.8644,20335005,0.688,0.612,0.616,0.768,2015-07-03
35.5169,11383747,0.69,0.614,0.616,0.768,2015-07-06
35.5704,13392040,0.688,0.618,0.614,0.768,2015-07-07
35.9892,13360379,0.686,0.67,0.594,0.768,2015-07-08
36.2298,9854203,0.686,0.63,0.608,0.768,2015-07-09
36.6842,19531043,0.686,0.64,0.604,0.768,2015-07-10
36.6485,11252142,0.684,0.614,0.614,0.772,2015-07-13
36.9604,10483688,0.686,0.644,0.602,0.766,2015-07-14
36.7555,9608302,0.686,0.636,0.606,0.77,2015-07-15
36.8713,10024168,0.688,0.606,0.618,0.77,2015-07-16
36.702,13653823,0.692,0.606,0.618,0.77,2015-07-17
36.4436,15528630,0.688,0.59,0.622,0.77,2015-07-20
36.3901,13522199,0.754,0.724,0.586,0.726,2015-07-21
36.0337,10912528,0.754,0.734,0.582,0.726,2015-07-22
36.1228,10945666,0.756,0.732,0.584,0.728,2015-07-23
36.1317,11021821,0.756,0.766,0.572,0.728,2015-07-24
36.1674,8479899,0.75,0.758,0.574,0.728,2015-07-27
36.1406,9095488,0.752,0.732,0.582,0.728,2015-07-28
36.604,15309490,0.748,0.716,0.588,0.732,2015-07-29
37.0139,14672571,0.748,0.694,0.596,0.73,2015-07-30
37.2901,17559905,0.746,0.75,0.576,0.732,2015-07-31
37.5307,15329248,0.71,0.704,0.586,0.754,2015-08-03
37.3525,11378874,0.708,0.694,0.59,0.756,2015-08-04
37.2188,10886719,0.712,0.69,0.592,0.756,2015-08-05
37.1386,9501875,0.71,0.702,0.588,0.756,2015-08-06
36.9604,11254885,0.708,0.708,0.586,0.756,2015-08-07
36.7644,9793289,0.708,0.718,0.584,0.758,2015-08-10
36.6218,10270853,0.71,0.716,0.584,0.758,2015-08-11
36.7555,9905619,0.71,0.696,0.59,0.758,2015-08-12
36.8446,8272813,0.71,0.682,0.594,0.758,2015-08-13
36.8,11199353,0.71,0.666,0.6,0.758,2015-08-14
36.3367,15796292,0.708,0.638,0.61,0.758,2015-08-17
36.1317,14217983,0.71,0.636,0.612,0.758,2015-08-18
35.2229,28036173,0.712,0.624,0.616,0.758,2015-08-19
34.1982,44065301,0.712,0.628,0.614,0.758,2015-08-20
33.8507,31363717,0.712,0.602,0.622,0.758,2015-08-21
34.51,23523272,0.712,0.594,0.626,0.758,2015-08-24
34.9912,18871551,0.714,0.576,0.632,0.758,2015-08-25
35.1516,14503887,0.714,0.578,0.632,0.758,2015-08-26
35.0358,12673262,0.714,0.544,0.642,0.758,2015-08-27
34.5279,23703211,0.714,0.558,0.638,0.756,2015-08-28
34.6615,14054821,0.714,0.554,0.64,0.758,2015-08-31
34.8932,13311591,0.712,0.528,0.648,0.758,2015-09-01
34.3229,15450547,0.712,0.518,0.65,0.758,2015-09-02
